Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country;City;Latitude;Longitude;Maintenance Circle Name;Site Type;Location ID;Additional Site Details;Status
EMTS NG;EMT-2662;EMT-2662;TBD;Port Hacourt;Port Hacourt;BY EPEBU PRIMARY SCHOOL. EPEBU TOWN, OGBIA L G A BAYELSA STATE.;Nigeria;OGBIA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2671;EMT-2671;TBD;Enugu;Enugu;No.1 Adiga market road, along Igumale road, Adiga central. Okpoga LGA. Benue state;Nigeria;OKPOGA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2673;EMT-2673;TBD;Enugu;Enugu;OPP ST. MICHAEL COLLEGE, APA AJILA, ALONG OTUKPO-AJILA ROAD, ADO L.G.A., BENUE STATE.;Nigeria;ADO;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2678;EMT-2678;TBD;Makurdi;Makurdi;A piece of land at IKYOBO, Off Lessel-Ihugh road, Ushongo LGA, Benue State;Nigeria;Makurdi;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2681;EMT-2681;TBD;Aba;Aba;Umuehim Amaiyi Nbawsi, Isiala Ngwa North LGA Abia State.;Nigeria;ISIALA-NGWA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2687;EMT-2687;TBD;Makurdi;Makurdi;Nyambe-Uchin, Mbakor, Tarka LGA, Gboko-Makurdi rd;Nigeria;MBAKOR;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2689;EMT-2689;TBD;Onitsha;Onitsha;Umuome Inyi, Oji River L.G.A, Enugu state;Nigeria;UMUOME INYI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2691;EMT-2691;TBD;Aba;Aba;Afo Amauzari, Ikeduru LGA, Imo State;Nigeria;IKEDURU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2693;EMT-2693;TBD;Enugu;Enugu;School of PG, BSU, Makurdi,Benue state;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2695;EMT-2695;TBD;Lokoja;Lokoja;Kusa village, Along Tazenyi rd, Kogi LGA, Kogi state.;Nigeria;KUSA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2700;EMT-2700;TBD;Lokoja;Lokoja;Pa Anoke's plot, Ajaokuta junction checkpoint, Okene, Kogi State;Nigeria;OKENE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2706;EMT-2706;TBD;Aba;Aba;Agatuo compound, Mbutu Okohia-Umuhu, Ngor-Okpala LGA, Imo State.;Nigeria;PHC-ONITSHA RD;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2709;EMT-2709;TBD;Onitsha;Onitsha;Obabo-Nkwoukwu Eziama,Mbatoli L.G.A,Imo State;Nigeria;PHC-ONITSHA RD;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2711;EMT-2711;TBD;Onitsha;Onitsha;Umuadobihi Eziani, off Onitsha - Owerri Road, Ihiala, Anambra State;Nigeria;PHC-ONITSHA RD;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2714;EMT-2714;TBD;Enugu;Enugu;Umuaji Imezi-Owa L.G.A Enugu;Nigeria;ENUGU-ONITSHA RD;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2745;EMT-2745;TBD;Aba;Aba;Agbada Village, Orie Agu Nenwe Aninnri LGA Enugu State;Nigeria;ANINNRI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2804;EMT-2804;TBD;Enugu;Enugu;Land within Tseiorkume Community, South Core University of Agric Makurdi Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2814;EMT-2814;TBD;Enugu;Enugu;Behind St. Joseph Parish, Anyigba Kogi State;Nigeria;ANYIGBA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2823;EMT-2823;TBD;Enugu;Enugu;Ojochege Lodge Abuja Area, Anyigba Kogi State .;Nigeria;ANYIGBA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2890;EMT-2890;TBD;Aba;Aba;Okigwe, Imo state;Nigeria;OKIGWE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2895;EMT-2895;TBD;Onitsha;Onitsha;Iseke Community, Ihiala L.G.A, Anambra- State.;Nigeria;ISEKE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2990;EMT-2990;TBD;Enugu;Enugu;Along Ezeagu LGA H/Q, Enugu, Enugu State;Nigeria;ENUGU-ONITSHA RD;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3704;EMT-3704;TBD;Aba;Aba;State secretariat umuahia, Abia State;Nigeria;UMUAHIA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3736;EMT-3736;TBD;Port Hacourt;Port Hacourt;Along Degema-Abonnema Road, Degema Town, Degema LGA Rivers state;Nigeria;DEGEMA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3744;EMT-3744;TBD;Port Hacourt;Port Hacourt;Along Old Mbiama Road, Upatabo Village Ahoada West LGA Rivers State;Nigeria;AHOADA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3746;EMT-3746;TBD;Port Hacourt;Port Hacourt;BY 8 OB14 ROAD, OBAJI, RIVERS  STATE .;Nigeria;AKABUKA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3749;EMT-3749;TBD;Makurdi;Makurdi;Plot of Land at Akpagher, Gboko-Aliade Road, Benue State;Nigeria;AKPAGHER;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3755;EMT-3755;TBD;Aba;Aba;Umu Okoro Uku, Isiala-Ngwa, Abia State;Nigeria;ISIALA-NGWA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3758;EMT-3758;TBD;Onitsha;Onitsha;Piece of Land along Agbakwrude Road, Obodo Ukwu, Ideato North LGA, Imo State;Nigeria;IDEATO NORTH;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3760;EMT-3760;TBD;Onitsha;Onitsha;Umuikpe, Umakam authonomous community, Ideato South, Imo State;Nigeria;IDEATO SOUTH;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3766;EMT-3766;TBD;Enugu;Enugu;Ezema, Mgbagbu Owa Ezeagu LGA, Enugu State.;Nigeria;EZEMA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3768;EMT-3768;TBD;Enugu;Enugu;EZINWA?S COMPOUND,OBINOFIA NDIUNO,NKWO EZEAGU,EZEAGU LOCAL GOVT. AREA,ENUGU STATE.;Nigeria;EZEAGU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3775;EMT-3775;TBD;Port Hacourt;Port Hacourt;Inside Tombia Town, Tombia Kingdom Degema LGA Rivers state;Nigeria;DEGEMA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3778;EMT-3778;TBD;Aba;Aba;A LAND ALONG MBENTE OBBRONG ROAD MBENTE NKARI INI LGA, AKWA IBOM;Nigeria;MBENTE NKARI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3781;EMT-3781;TBD;Onitsha;Onitsha;Eluama, after Bishop Shanahan College Eluama, Orlu, Imo State.;Nigeria;ORLU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4808;EMT-4808;TBD;Onitsha;Onitsha;Maike Okorobi Obibi Ochasi, Near Obibi Youth Town Hall, Orlu LGA, Imo State;Nigeria;ORLU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4810;EMT-4810;TBD;Aba;Aba;ABOH JUNCTION, ABOH, OGBOR OBOAMA IN EZINIHITE MBAISE LOCAL GOVERNMENT AREA OF IMO  STATE;Nigeria;ABOH;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4814;EMT-4814;TBD;Port Hacourt;Port Hacourt;Umuagbanu Uwuagwo, Ohaji Egbema L.G.A Imo state;Nigeria;OHAJI EGBEMA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4889;EMT-4889;TBD;Aba;Aba;Holy Trinity Anglican Church,Ekegbu Market Onicha Uboma, Ihite Uboma LGA. Imo State;Nigeria;IHITE UBOMA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4894;EMT-4894;TBD;Aba;Aba;St. Peters Cathedral Owerrinta,  Abia State;Nigeria;OWERRINTA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4896;EMT-4896;TBD;Aba;Aba;Jon-Kel hotel opposite Ehirim, Ikot Ekpene road, Umuahia Abia State.;Nigeria;UMUAHIA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4898;EMT-4898;TBD;Aba;Aba;By Ugba ? Nkata, Umuahia Abia State;Nigeria;UMUAHIA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-4944;EMT-4944;TBD;Enugu;Enugu;Igbeagu Iboko, Izzi L.G.A Ebonyi State;Nigeria;IZZI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5775;EMT-5775;TBD;Aba;Aba;Land at Okponta, Ihube, Okpanku Aninri LGA Enugu State;Nigeria;IHUBE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5784;EMT-5784;TBD;Lokoja;Lokoja;Opp Ejes palace, Dekina, Dekina LGA Kogi;Nigeria;DEKINA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5794;EMT-5794;TBD;Lokoja;Lokoja;Parcel of land at Ajekelaga, Along Ajekelega-Ofejiji-Abocho Rd Dekina LGA Kogi;Nigeria;DEKINA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-5798;EMT-5798;TBD;Port Hacourt;Port Hacourt;Kpansia Yenagoa, Bayelsa State;Nigeria;Port Harcourt;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-U5965;EMT-U5965;;Benin;Benin;Edigin Str, Useh;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-U2081;EMT-U2081;;Aba;Aba;;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-U4362;EMT-U4362;;Benin;Benin;;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-U5966;EMT-U5966;;Benin;Benin;14, Akenzua Street, Irogue Bus Stop, Benin-Auchi road benin city;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-U0452;EMT-U0452;;Benin;Benin;Ugwo Side, Uwelu Area, Benin City, Edo State;Nigeria;Benin;;;;;;;Enabled
EMTS NG;EMT-U3451;EMT-U3451;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;Intern. State Nur/Pry Sch. Ojoo, 39,army;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3326;EMT-U3326;;Ibadan;Ibadan;Ifeoluwa Street, Gbongudu Area Off olorunda Akobo General Gas Ibadan;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3835;EMT-U3835;;Ilorin;Ilorin;18/28 Towobola Street, Akinjagunla, Ondo State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U5847;EMT-U5847;;Ilorin;Ilorin;;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-2151;EMT-2151;TBD;Calabar;Calabar;11 Ikot Etetuk rd,Ikot Abasi,Akwa Ibom;Nigeria;IKOT ABASI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2152;EMT-2152;TBD;Calabar;Calabar;Ikpetim Village, Ikpa Ibekwe, Ikot Abasi L.G.A, Akwa Ibom;Nigeria;Calabar;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2178;EMT-2178;TBD;Makurdi;Makurdi;TOR -DONGA MOTOR PARK.  TOR-DONGA, KATSINA ALA L.G.A. BENUE STATE.;Nigeria;KATSINA ALA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2179;EMT-2179;TBD;Port Hacourt;Port Hacourt;PATRICH NWANGBARA CPD., OFF MARKET RD., KPITE TAI LGA, RIVER STATE;Nigeria;KPITE TAI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2181;EMT-2181;TBD;Aba;Aba;Plot of land behind 86A School Road, Oku Abak, Abak LGA, Akwa Ibom State.;Nigeria;ABAK;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2190;EMT-2190;TBD;Calabar;Calabar;8, CATHOLIC ROAD, MKPANAK IBENO L. G. A AKWA IBOM  State;Nigeria;MKPANAK IBENO;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2501;EMT-2501;TBD;Enugu;Enugu;Okennegba, Ori - Adobe Road, Okene, Kogi State;Nigeria;OKENE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-U5942;EMT-U5942;;Ilorin;Ilorin;Owo GRA, Ondo State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U3877;EMT-U3877;;Ibadan;Ibadan;Plot in BABCOCK University, Ilishan-Remo, Ogun State.;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-2502;EMT-2502;TBD;Enugu;Enugu;16, Balewa Road, Ankpa, Kogi state;Nigeria;ANKPA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2503;EMT-2503;TBD;Enugu;Enugu;39, Ogugu Road, Ankpa;Nigeria;ANKPA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-U2112;EMT-U2112;;Aba;Aba;;Nigeria;Aba;;;;;;;Enabled
EMTS NG;EMT-U3412;EMT-U3412;;ORE-OFE NIG. LTD,ERIN AKINBOLU VILLAGE Ibadan;Ibadan;Ogo oluwa community ,New Ife Road , ibadan;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U5841;EMT-U5841;;Ibadan;Ibadan;1,DR OGBONNAYA NJOKU ST,BEHIND EDIDOT SCHL,AJAH;Nigeria;Ibadan;;;;;;;Enabled
EMTS NG;EMT-U3607;EMT-U3607;;Ilorin;Ilorin;Ajipowo Layout Ogundipe Unity Estate, off Ondo-Akure road,Ondo State;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-U3621;EMT-U3621;;Ilorin;Ilorin;OSUN STATE SECRETARIAT,OSOGBO,OSUN STATE;Nigeria;Ilorin;;;;;;;Enabled
EMTS NG;EMT-0039;EMT-0039;TBD;Onitsha;Onitsha;St. Mary Catholic Church Okabia, Umuhu, Orlu LGA, Imo State;Nigeria;ORLU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0047;EMT-0047;TBD;Onitsha;Onitsha;Ama Amadi Okehie Umuakuwa Village,Eziama Obaire Imo State;Nigeria;OBAIRE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0048;EMT-0048;TBD;Aba;Aba;UMURIOBE OWALLA AVUVU IKEDURU, IMO STATE.;Nigeria;IKEDURU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0053;EMT-0053;TBD;Enugu;Enugu;AFOR ONOVO MARKET SQUARE  NDIAGU AKPUGO TOWN, NKANU-WEST   L.G.A, ENUGU STATE.;Nigeria;NKANU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0054;EMT-0054;TBD;Onitsha;Onitsha;Umemezie Umundugba Isu LGA, Imo State;Nigeria;ISU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0055;EMT-0055;TBD;Onitsha;Onitsha;Piece of land at Akabo,Umuezeala village Lilu Ihiala LGA. Anambra State.;Nigeria;LILU IHIALA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0136;EMT-0136;TBD;Makurdi;Makurdi;Opposite Glo site Adikpo Local Govt Benue State;Nigeria;Makurdi;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0149;EMT-0149;TBD;Port Hacourt;Port Hacourt;Adjacent to Catholic Church Oforola Owerri West LGA, Imo State;Nigeria;OWERRI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0154;EMT-0154;TBD;Aba;Aba;Uyo road Ikot Ekpene opposite LG Akwa Ibom State;Nigeria;IKOT EKPENE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0157;EMT-0157;TBD;Enugu;Enugu;Iyorcha Ayu str, Off Naka rd, Makurdi, Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0159;EMT-0159;TBD;Makurdi;Makurdi;LAND AT UGYE - ADI VILLAGE, ETULO DISTRICT, BURUKU LGA, BENUE;Nigeria;BURUKU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0160;EMT-0160;TBD;Makurdi;Makurdi;AKPAGHER VILLAGE, MBASHIAN OUGELE-BINE WARD, BURUKU LGA, BENUE STATE;Nigeria;BURUKU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0161;EMT-0161;TBD;Enugu;Enugu;LAND ALONG OBODOAKPU ROAD BY AFOR MARKET, AMURRI TOWN, NKANNU WEST  L.G.A, ENUGU STATE.;Nigeria;NKANNU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0162;EMT-0162;TBD;Enugu;Enugu;David Mark Bypass, Makurdi, Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0163;EMT-0163;TBD;Makurdi;Makurdi;Inside Nongon's compd, Tyulem village, Guma LGA, Benue State.;Nigeria;GUMA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0166;EMT-0166;TBD;Makurdi;Makurdi;Tse- Agaa Gowha Usah District, Ogoja Rd, Adikpo, Benue state;Nigeria;Makurdi;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0168;EMT-0168;TBD;Aba;Aba;Opposite Civic Centre Obuohia Itaja Olokoro Umuahia, Abia State;Nigeria;UMUAHIA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0170;EMT-0170;TBD;Aba;Aba;Government College Junction, Ikot-Ekpene/Umuahia road, Umuahia Abia State;Nigeria;UMUAHIA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0172;EMT-0172;TBD;Enugu;Enugu;Terminus by NADECO Junction, Lokoja Kogi State;Nigeria;Enugu;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0173;EMT-0173;TBD;Enugu;Enugu;Behind Texaco Filling Station, Off Pastor Ahiaba Rd, Ganaja Village Lokoja;Nigeria;LOKOJA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0197;EMT-0197;TBD;Lokoja;Lokoja;A piece of land at Oboroke IHIMA, Okehi LGA,  Kogi State;Nigeria;OKEHI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0174;EMT-0174;TBD;Enugu;Enugu;Beside Kogi State Electoral Commission, Lokoja Kogi State;Nigeria;LOKOJA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0188;EMT-0188;TBD;Aba;Aba;Ukwake compound, Achala Amankwo, Leru Umuneochi L.G.A Abia State;Nigeria;LERU UMUNEOCHI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0191;EMT-0191;TBD;Calabar;Calabar;NO. 33 ETEBI IDUNG UWAK ROAD, EKET, AKWA-IBOM STATE;Nigeria;EKET;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0213;EMT-0213;TBD;Calabar;Calabar;# 2 Eket Rd, Uya Oro junction, Oron Akwa ibom State.;Nigeria;ORON;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0222;EMT-0222;TBD;Calabar;Calabar;Udo Okpok Compound, Ukan Ward, Edemaye, Ikot-Abasi LGA , Akwa Ibom State;Nigeria;IKOT ABASI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0228;EMT-0228;TBD;Aba;Aba;Along Uyo Abak road;Nigeria;UYO-ABAK RD;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0235;EMT-0235;TBD;Calabar;Calabar;# 2 Eket Rd, Uya Oro junction, Oron Akwa ibom state;Nigeria;ORON;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0236;EMT-0236;TBD;Aba;Aba;land along Utu-Ikot imonte road, Ekot Uruk Eshiet, Etim Ekpo LGA akwa Ibom state.;Nigeria;ETIM EKPO;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0237;EMT-0237;TBD;Aba;Aba;Nto Unang Market Square, Utu Etim Ekpo, Etim Ekpo LGA Akwa-Ibom State;Nigeria;ETIM EKPO;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0238;EMT-0238;TBD;Calabar;Calabar;Nsie Village, Okobo LGA, Akwa Ibom;Nigeria;OKOBO;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0241;EMT-0241;TBD;Calabar;Calabar;Okuikuk Village Etinan Akwa Ibom state;Nigeria;ETINAN;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0247;EMT-0247;TBD;Aba;Aba;Isaac Boro Road, Bayelsa State;Nigeria;YENEGOA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0248;EMT-0248;TBD;Aba;Aba;Ox Bow Lake Road Yenegoa, Bayelsa State.;Nigeria;Aba;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0249;EMT-0249;TBD;Aba;Aba;INSIDE YENEGOA LOCAL GOVERNMENT HEADQUARTERS, BESIDE GOVT HOUSE, YENEGOA BAYELSA STATE.;Nigeria;YENEGOA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0253;EMT-0253;TBD;Port Hacourt;Port Hacourt;Tambiri Community Biseni Bayelsa State.;Nigeria;BISENI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0256;EMT-0256;TBD;Enugu;Enugu;Owner occupier's estate, Off International market rd, Makurdi, Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0258;EMT-0258;TBD;Enugu;Enugu;Homema Hospital road, Opp. Madonna Guest House, Before Top Choice Bakery, Makurdi.;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0259;EMT-0259;TBD;Enugu;Enugu;Uhool Igyuse street, Tser Wase Estate, Makurdi Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0263;EMT-0263;TBD;Makurdi;Makurdi;Community secondary school Road Wadata, Makurdi, Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0264;EMT-0264;TBD;Makurdi;Makurdi;OPPOSITE TOMAB FILLING STATION,BURUKU-ZAKIBIAN ROAD,MBAAPEN WARD, BURUKU LGA, BENUE STATE;Nigeria;BURUKU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0265;EMT-0265;TBD;Makurdi;Makurdi;SEV-AV VILLAGE, AGWABI, BURUKU LGA, BENUE;Nigeria;BURUKU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0268;EMT-0268;TBD;Enugu;Enugu;Plot Behind St. Joseph Church, Akpehe, Makurdi, Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0269;EMT-0269;TBD;Enugu;Enugu;Opp. Tito Gate, Kashim Ibrahim rd, Low Level, Makurdi, Benue state;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0281;EMT-0281;TBD;Makurdi;Makurdi;AYASOR?S COMPOUND, ASUKUNYA VILLAGE, TARKA LGA. OFF MAKURDI-GBOKO ROAD, BENUE STATE;Nigeria;MAKURDI-GBOKO RD;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0283;EMT-0283;TBD;Makurdi;Makurdi;Andeer's plot, High level, Naka, Gwer West Local Govt, Benue State.;Nigeria;NAKA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0287;EMT-0287;TBD;Enugu;Enugu;Opp. Govt. Printing Press, Zone 4, Makurdi, Benue State;Nigeria;MAKURDI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-0289;EMT-0289;TBD;Enugu;Enugu;Plot of land at Gbonko, behind modern market, Makurdi, Benue state;Nigeria;ENUGU;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2877;EMT-2877;TBD;Onitsha;Onitsha;Eziojukwu Central School Utuh Nnewi South L.G.A Anambra State;Nigeria;NNEWI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2883;EMT-2883;TBD;Onitsha;Onitsha;Ezinifite Nnewi South L.G.A Anambra State.;Nigeria;EZINIFITE;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2885;EMT-2885;TBD;Enugu;Enugu;Enugu Express, Back Jinko Filling Station, Abakaliki, Ebonyi;Nigeria;ABAKALIKI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-2896;EMT-2896;TBD;Enugu;Enugu;Okaka Street, Abakaliki, Ebonyi State;Nigeria;ABAKALIKI;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3703;EMT-3703;TBD;Aba;Aba;Umuokoro Street near village hall Ikot ekpene road. Umuahia, Abia State;Nigeria;UMUAHIA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3725;EMT-3725;TBD;Aba;Aba;Plot of Land at Umudim Amafor Imerienwe, Ngor Okpala LGA, Imo State;Nigeria;NGOR OKPALA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3743;EMT-3743;TBD;Aba;Aba;Nto Akpan's Family Compound, Ekpenyong Ufum Village, Essien Udim LGA, Akwa Ibom State.;Nigeria;ESSIEN UDIM;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3745;EMT-3745;TBD;Port Hacourt;Port Hacourt;ChiefPatrickNwanamahCompound,Erema VillageEgi Community,Ogba/Egbema/Ndoni LGA,RiversState;Nigeria;EREMA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3747;EMT-3747;TBD;Port Hacourt;Port Hacourt;By St Peters? Anglican Church, Obrikom Parish, Obrikom Town, Rivers State;Nigeria;OBRIKOM;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3754;EMT-3754;TBD;Aba;Aba;Anele Compound Umueewo Amala Ngor Okpala LGA, Imo State;Nigeria;NGOR OKPALA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3756;EMT-3756;TBD;Aba;Aba;A piece of land along Owo road, Itu Ngwa II, Obi Ngwa LGA, Abia;Nigeria;NGWA;16.86491;47.986998;Cat. B;;;;Enabled
EMTS NG;EMT-3759;EMT-3759;TBD;Aba;Aba;Umuna junction, along Okigwe - Owerri road. Umuna. Imo state;Nigeria;OKIGWE;16.86491;47.986998;Cat. B;;;;Enabled
